/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 31 V 2023 .jpg,1382,515,3706,3221,Anthophila,5518,3678
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 21 V 2023.jpg,653,448,3691,2455,Anthophila,4662,3108
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 22 V 2023c.jpg,1836,1031,3516,2572,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 22 V 2023.jpg,1737,764,3647,2904,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 04 VI 2023 b.jpg,804,658,2391,2061,Anthophila,4593,3062
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 04 VI 2023 .jpg,1188,778,2734,2170,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 12 V 2023.jpg,723,585,4251,2967,Anthophila,5557,3704
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei f - 06 VI 2023 b.jpg,1648,889,3051,2255,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena pandellei/Andrena pandellei m - 07 V 2023.jpg,1161,581,3766,3010,Anthophila,5365,3576
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena bicolorata/Andrena bicolorata f - 20 IV 2023b.jpg,1185,638,2491,2037,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena bicolorata/Andrena bicolorata f - 20 IV 2023.jpg,401,395,1805,2090,Anthophila,4197,2798
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena bicolorata/Andrena bicolorata f - 19 IV 2023.jpg,2059,1201,3267,2247,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m 2.jpg,418,507,2316,3634,Anthophila,2848,4288
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m 6.jpg,377,756,2894,2849,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m 7.jpg,673,751,3367,2691,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia cornuta f 2.jpg,1238,1059,3328,2414,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m 3.jpg,1114,195,2862,2546,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m.jpg,1041,798,3498,2622,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia cornuta f.jpg,1043,902,3224,2558,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m 4.jpg,450,433,2219,4115,Anthophila,2848,4288
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia cornuta/Osmia Cornuta m 5.jpg,797,245,3742,2583,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Lasioglossum calceatum/Lasioglossum calceatum f - 27 IV 2023.jpg,886,492,3166,2467,Anthophila,4566,3044
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Lasioglossum calceatum/Lasioglossum calceatum f.jpg,386,302,2714,1806,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Lasioglossum calceatum/Lasioglossum calceatum 1.jpg,919,529,2371,1771,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Lasioglossum calceatum/Lasioglossum calceatum.jpg,1349,288,2301,925,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Lasioglossum calceatum/Lasioglossum calceatum.jpg,888,143,2281,1465,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena ranunculi/Andrena ranunculi m - 13 IV 2022b.jpg,2709,1209,4487,2981,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena ranunculi/Andrena ranunculi m - 13 IV 2022.jpg,829,788,3869,2733,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia andrenoides/Osmia andrenoides f.jpg,1455,728,2596,1731,Anthophila,4009,2673
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia andrenoides/Osmia andrenoides 1.jpg,1258,610,2300,1757,Anthophila,3857,2571
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 3.jpg,586,136,3532,2632,Anthophila,4059,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum f - 08 VI 2023 b.jpg,2705,1285,4062,2288,Anthophila,5782,3854
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum.jpg,648,422,3777,2371,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum copula.jpg,1406,565,3774,3050,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum m.jpg,1066,149,3126,2580,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 8.jpg,316,90,2722,2043,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 2.jpg,1106,113,3177,2712,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum f - 08 VI 2023.jpg,1828,1037,3524,2487,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 7.jpg,924,537,2705,1819,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 4.jpg,772,488,3282,2259,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum f - 08 VI 2023 c.jpg,1802,1883,3043,3566,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum f - 08 VI 2023 c.jpg,2218,2387,3332,3563,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 6.jpg,528,108,3259,2643,Anthophila,3914,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum copula2.jpg,691,38,3443,2725,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum 5.jpg,657,567,3524,2989,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium manicatum/Anthidium manicatum copula3.jpg,542,255,3487,2610,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus lucorum/Bombus lucorum 1.jpg,285,-21,2866,2110,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus lucorum/Bombus lucorum.jpg,164,93,2816,2209,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus lucorum/Bombus lucorum 2.jpg,297,217,2797,1973,Anthophila,3072,2304
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada flavoguttata/Nomada flavoguttata, m 2.jpg",821,392,3594,2870,Anthophila,4800,3200
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada flavoguttata/Nomada flavoguttata, f 1.jpg",1775,618,3242,2378,Anthophila,4800,3200
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada flavoguttata/Nomada flavoguttata, m.jpg",1800,859,3967,2956,Anthophila,6000,4000
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada flavoguttata/Nomada flavoguttata, f 2.jpg",868,625,3464,1900,Anthophila,4122,2751
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada flavoguttata/Nomada flavoguttata, f.jpg",1849,615,3832,1703,Anthophila,4811,3211
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada flavoguttata/Nomada flavoguttata, f 3.jpg",1380,629,3312,2531,Anthophila,4800,3200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Chelostoma campanularum/Chelostoma campanularum m - 31 V 2023.jpg,1821,1210,3147,2217,Anthophila,5332,3554
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena minutula/Andrena minutula, m.jpg",1244,554,3329,1732,Anthophila,3857,2571
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena hattorfiana/Andrena hattorfiana 1.jpg,769,398,2202,1748,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena hattorfiana/Andrena hattorfiana 3.jpg,867,246,2188,2080,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena hattorfiana/Andrena hattorfiana.jpg,186,45,1817,1428,Anthophila,2048,1536
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena hattorfiana/Andrena hattorfiana 2.jpg,664,441,2196,1699,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Macropis fulvipes/Macropis fulvipes 2.jpg,1030,544,3083,2366,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Macropis fulvipes/Macropis fulvipes.jpg,1239,732,3129,1954,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 5.jpg,264,92,2822,2065,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 1.jpg,196,210,2816,1866,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris w - 07 V 2023.jpg,1501,839,3113,2488,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 7.jpg,642,511,3078,1796,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 6.jpg,735,285,2178,1764,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 3.jpg,286,306,2658,1901,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 2.jpg,223,205,2709,2074,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris 4.jpg,69,173,2646,2155,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus terrestris/Bombus terrestris.jpg,646,539,2747,2374,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Hylaeus punctulatissimus/Hylaeus punctulatissimus m - 25 V 2023.jpg,2022,1055,2997,1689,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Hylaeus punctulatissimus/Hylaeus punctulatissimus mm - 25 V 2023.jpg,2279,319,4158,1658,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Hylaeus punctulatissimus/Hylaeus punctulatissimus mm - 25 V 2023.jpg,1304,1994,3131,3181,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ferruginata/Nomada ferruginata m.jpg,682,625,2571,2061,Anthophila,3424,2280
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ferruginata/Nomada ferruginata 2.jpg,362,500,2711,2246,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ferruginata/Nomada ferruginata .jpg,747,58,2266,2243,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ferruginata/Nomada ferruginata 3.jpg,361,429,2638,1942,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ferruginata/Nomada ferruginata 1.jpg,506,489,2681,1988,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ferruginata/Nomada ferruginata f.jpg,321,308,2619,1975,Anthophila,3072,2304
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Habropoda tarsata/Habropoda tarsata, f.jpg",46,941,5169,3428,Anthophila,5578,3719
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Habropoda tarsata/Habropoda tarsata, f 2.jpg",1059,260,5789,3403,Anthophila,5636,3757
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena helvola/Andrena helvola, f.jpg",660,910,4721,2537,Anthophila,5074,3383
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena helvola/Andrena helvola, f 2.jpg",598,627,4380,2568,Anthophila,5056,3371
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena viridescens/Andrena viridescens f - 11 IV 2023b.jpg,1576,939,2354,1638,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena viridescens/Andrena viridescens f - 17 V 2023.jpg,1230,612,2217,1725,Anthophila,3588,2392
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena viridescens/Andrena viridescens f - 17 V 2023b.jpg,1418,850,2482,1989,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena viridescens/Andrena viridescens f - 11 IV 2023.jpg,1475,951,2160,1586,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena scotia/Andrena scotia f.jpg,492,185,2518,2059,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Anthidium strigatum/Anthidium strigatum .jpg,1178,603,2155,1433,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Xylocopa violacea/Xylocopa violacea f - 05 V 2023.jpg,1435,698,3208,2534,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Xylocopa violacea/Xylocopa violacea f - 10 V 2023.jpg,1234,1103,2620,2815,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Xylocopa violacea/Xylocopa violacea f - 05 V 2023b.jpg,1698,687,3140,2411,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Xylocopa violacea/Xylocopa violacea mf - 09 IV 2023.jpg,1705,1109,2965,2167,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Xylocopa violacea/Xylocopa violacea.jpg,499,283,3712,2440,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Xylocopa violacea/Xylocopa violacea m - 27 V 2023.jpg,1409,387,3392,2255,Anthophila,5338,3558
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina chalybea/Ceratina chalybea l - 28 V 2023 .jpg,1789,1606,2890,2207,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina chalybea/Ceratina chalybea mf - 02 VI 2023b.jpg,2831,1026,4338,2663,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina chalybea/Ceratina chalybea mf - 03 VI 2023 .jpg,1806,1190,3646,2622,Anthophila,5575,3716
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina chalybea/Ceratina chalybea f - 04 VI 2023 .jpg,780,705,2969,2237,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina chalybea/Ceratina chalybea mf - 02 VI 2023b .jpg,2687,953,4193,2355,Anthophila,5287,3524
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina chalybea/Ceratina chalybea mf - 04 VI 2023 .jpg,1131,891,2844,2417,Anthophila,5000,3333
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada bifasciata/Nomada bifasciata, f.jpg",1949,638,3587,2952,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Hylaeus communis/Hylaeus communis m - 11 V 2023.jpg,1091,821,2015,1571,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia submicans/Osmia submicans f - 18 IV 2023b.jpg,1309,939,2213,2238,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia submicans/Osmia submicans f - 18 IV 2023b.jpg,1975,1119,2732,2062,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia submicans/Osmia submicans f - 18 IV 2023.jpg,1049,1104,1962,2264,Anthophila,4158,2772
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia submicans/Osmia submicans m - 30 IV 2023.jpg,1870,857,2783,2222,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia submicans/Osmia cf submicans f - 21 V 2023.jpg,1900,603,3806,2848,Anthophila,5396,3597
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia submicans/Osmia submicans m - 30 IV 2023b.jpg,1267,762,3299,2381,Anthophila,5000,3333
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada succincta/Nomada succincta, m.jpg",1699,528,4253,3157,Anthophila,6000,4000
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada succincta/Nomada succincta, m 1.jpg",1373,368,3811,2955,Anthophila,5501,3667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena lathyri/Andrena lathyri f - 14 V 2023c.jpg,660,458,4228,2683,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena lathyri/Andrena lathyri f - 14 V 2023b.jpg,997,596,3746,2630,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena lathyri/Andrena lathyri f - 14 V 2023.jpg,971,350,2549,1891,Anthophila,3764,2509
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada goodeniana/Nomada goodeniana f 2.jpg,957,278,2677,1821,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada goodeniana/Nomada goodeniana .jpg,896,751,2443,1926,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada goodeniana/Nomada goodeniana f.jpg,877,208,2877,1959,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena fulvago/Andrena fulvago m - 28 IV 2023.jpg,1127,162,2172,1467,Anthophila,3405,2270
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada zonata/Nomada zonata .jpg,139,118,1864,1469,Anthophila,2048,1536
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Eucera nigrifacies/Eucera nigrifacies m - 06 VI 2023 b.jpg,1173,922,4375,3506,Anthophila,5596,3730
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Eucera nigrifacies/Eucera nigrifacies m - 14 V 2023b.jpg,999,836,3573,2582,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Eucera nigrifacies/Eucera nigrifacies m - 14 V 2023c.jpg,1448,667,3108,2461,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Eucera nigrifacies/Eucera nigrifacies m - 14 V 2023.jpg,1184,687,2855,2244,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Eucera nigrifacies/Eucera nigrifacies m - 06 VI 2023 c.jpg,995,394,4429,3352,Anthophila,5719,3812
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Eucera nigrifacies/Eucera nigrifacies m - 06 VI 2023 .jpg,601,192,4734,3372,Anthophila,5492,3661
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina nigrolabiata/Ceratina nigrolabiata f.jpg,1287,639,3134,1934,Anthophila,4245,2830
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina nigrolabiata/Ceratina nigrolabiata.jpg,1171,722,2948,1957,Anthophila,4203,2802
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina nigrolabiata/Ceratina nigrolabiata f 1.jpg,892,556,2618,1695,Anthophila,3718,2479
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes similis/Colletes similis f - 07 VI 2023 b.jpg,854,801,2194,1887,Anthophila,4426,2951
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes similis/Colletes similis f - 07 VI 2023 .jpg,1191,679,2444,1475,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa 1.jpg,1113,856,1899,1588,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa.jpg,628,184,3072,2259,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa m 3.jpg,379,70,2684,2671,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa m 1.jpg,249,146,2755,2019,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa 3.jpg,299,648,2727,2120,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa f.jpg,796,842,3027,2109,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa m.jpg,264,161,2905,2148,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa m 2.jpg,279,625,2873,2230,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa 4.jpg,103,449,2875,2396,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia rufa/Osmia rufa 2.jpg,741,239,2375,2110,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile ericetorum/Megachile ericetorum.jpg,904,621,3450,2696,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile ericetorum/Megachile ericetorum 3.jpg,798,141,3069,2618,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile ericetorum/Megachile ericetorum 2.jpg,688,400,3625,2332,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile ericetorum/Megachile ericetorum f - 27 V 2023.jpg,1434,721,2170,1621,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida f.jpg,347,186,2737,2058,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nititda f-2.jpg,553,705,5218,2946,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida 2.jpg,293,2,2616,2234,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida 3.jpg,360,10,2557,2312,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida f 4.jpg,71,72,2856,2232,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida f 5.jpg,222,630,2779,2105,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida f 3.jpg,110,-83,2887,2317,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida 1.jpg,237,86,2724,2266,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida f 1.jpg,124,137,2745,2239,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida f 2.jpg,167,166,2732,2109,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nititda f.jpg,463,826,5274,3072,Anthophila,6000,4000
